"ISO3","year","unsc","unsc_t1","unsc3"
"URY",1988,0,0,0
"VNM",1988,0,0,0
"ZMB",1988,1,1,1
"ZWE",1988,0,0,0
"ALB",1989,0,0,0
"DZA",1989,1,1,1
"AGO",1989,0,0,0
"ARG",1989,0,1,1
"AUS",1989,0,0,0
"AUT",1989,0,0,0
"AZE",1989,0,0,0
"BHR",1989,0,0,0
"BGD",1989,0,0,0
"BLR",1989,0,0,0
"BEL",1989,0,0,0
"BEN",1989,0,0,0
"BIH",1989,0,0,0
"BWA",1989,0,0,0
"BRA",1989,1,1,1
"BGR",1989,0,0,0
"BFA",1989,0,0,0
"BDI",1989,0,0,0
"CPV",1989,0,0,0
"CMR",1989,0,0,0
"CAN",1989,1,0,1
"TCD",1989,0,0,0
"CHL",1989,0,0,0
"CHN",1989,1,1,1
"COL",1989,1,0,1
"CRI",1989,0,0,0
"HRV",1989,0,0,0
"CUB",1989,0,0,0
"CZE",1989,0,0,0
"DNK",1989,0,0,0
"DJI",1989,0,0,0
"DOM",1989,0,0,0
"ECU",1989,0,0,0
"GNQ",1989,0,0,0
"EST",1989,0,0,0
"ETH",1989,1,0,1
"FIN",1989,1,0,1
"FRA",1989,1,1,1
"GAB",1989,0,0,0
"DEU",1989,0,0,0
"GHA",1989,0,0,0
"GRC",1989,0,0,0
"GTM",1989,0,0,0
"GIN",1989,0,0,0
"GNB",1989,0,0,0
"GUY",1989,0,0,0
"HND",1989,0,0,0
"HUN",1989,0,0,0
"IND",1989,0,0,0
"IDN",1989,0,0,0
"IRQ",1989,0,0,0
"IRL",1989,0,0,0
"ITA",1989,0,1,1
"JAM",1989,0,0,0
"JPN",1989,0,1,1
"JOR",1989,0,0,0
"KAZ",1989,0,0,0
"KEN",1989,0,0,0
"KWT",1989,0,0,0
"LVA",1989,0,0,0
"LBN",1989,0,0,0
"LBR",1989,0,0,0
"LBY",1989,0,0,0
"LTU",1989,0,0,0
"LUX",1989,0,0,0
"MDG",1989,0,0,0
"MYS",1989,1,0,1
"MLI",1989,0,0,0
"MLT",1989,0,0,0
"MRT",1989,0,0,0
"MUS",1989,0,0,0
"MEX",1989,0,0,0
"MAR",1989,0,0,0
"MOZ",1989,0,0,0
"NAM",1989,0,0,0
"NPL",1989,1,1,1
"NLD",1989,0,0,0
"NZL",1989,0,0,0
"NIC",1989,0,0,0
"NER",1989,0,0,0
"NGA",1989,0,0,0
"NOR",1989,0,0,0
"OMN",1989,0,0,0
"PAK",1989,0,0,0
"PAN",1989,0,0,0
"PRY",1989,0,0,0
"PER",1989,0,0,0
"PHL",1989,0,0,0
"POL",1989,0,0,0
"PRT",1989,0,0,0
"QAT",1989,0,0,0
"ROU",1989,0,0,0
"RUS",1989,0,0,0
"RWA",1989,0,0,0
"SEN",1989,1,1,1
"SLE",1989,0,0,0
"SGP",1989,0,0,0
"SVN",1989,0,0,0
"ZAF",1989,0,0,0
"ESP",1989,0,0,0
"LKA",1989,0,0,0
"SDN",1989,0,0,0
"SWE",1989,0,0,0
"CHE",1989,0,0,0
"SYR",1989,0,0,0
"THA",1989,0,0,0
"TGO",1989,0,0,0
"TTO",1989,0,0,0
"TUN",1989,0,0,0
"UGA",1989,0,0,0
"UKR",1989,0,0,0
"ARE",1989,0,0,0
"URY",1989,0,0,0
"VNM",1989,0,0,0
"ZMB",1989,0,1,1
"ZWE",1989,0,0,0
"ALB",1990,0,0,0
"DZA",1990,0,1,1
"AGO",1990,0,0,0
"ARG",1990,0,0,0
"AUS",1990,0,0,0
"AUT",1990,0,0,0
"AZE",1990,0,0,0
"BHR",1990,0,0,0
"BGD",1990,0,0,0
"BLR",1990,0,0,0
"BEL",1990,0,0,0
"BEN",1990,0,0,0
"BIH",1990,0,0,0
"BWA",1990,0,0,0
"BRA",1990,0,1,1
"BGR",1990,0,0,0
"BFA",1990,0,0,0
"BDI",1990,0,0,0
"CPV",1990,0,0,0
"CMR",1990,0,0,0
"CAN",1990,1,1,1
"TCD",1990,0,0,0
"CHL",1990,0,0,0
"CHN",1990,1,1,1
"COL",1990,1,1,1
"CRI",1990,0,0,0
"HRV",1990,0,0,0
"CUB",1990,1,0,1
"CZE",1990,0,0,0
"DNK",1990,0,0,0
"DJI",1990,0,0,0
"DOM",1990,0,0,0
"ECU",1990,0,0,0
"GNQ",1990,0,0,0
"EST",1990,0,0,0
"ETH",1990,1,1,1
"FIN",1990,1,1,1
"FRA",1990,1,1,1
"GAB",1990,0,0,0
"DEU",1990,0,0,0
"GHA",1990,0,0,0
"GRC",1990,0,0,0
"GTM",1990,0,0,0
"GIN",1990,0,0,0
"GNB",1990,0,0,0
"GUY",1990,0,0,0
"HND",1990,0,0,0
"HUN",1990,0,0,0
"IND",1990,0,0,0
"IDN",1990,0,0,0
"IRQ",1990,0,0,0
"IRL",1990,0,0,0
"ITA",1990,0,0,0
"JAM",1990,0,0,0
"JPN",1990,0,0,0
"JOR",1990,0,0,0
"KAZ",1990,0,0,0
"KEN",1990,0,0,0
"KWT",1990,0,0,0
"LVA",1990,0,0,0
"LBN",1990,0,0,0
"LBR",1990,0,0,0
"LBY",1990,0,0,0
"LTU",1990,0,0,0
"LUX",1990,0,0,0
"MDG",1990,0,0,0
"MYS",1990,1,1,1
"MLI",1990,0,0,0
"MLT",1990,0,0,0
"MRT",1990,0,0,0
"MUS",1990,0,0,0
"MEX",1990,0,0,0
"MAR",1990,0,0,0
"MOZ",1990,0,0,0
"NAM",1990,0,0,0
"NPL",1990,0,1,1
"NLD",1990,0,0,0
"NZL",1990,0,0,0
"NIC",1990,0,0,0
"NER",1990,0,0,0
"NGA",1990,0,0,0
"NOR",1990,0,0,0
"OMN",1990,0,0,0
"PAK",1990,0,0,0
"PAN",1990,0,0,0
"PRY",1990,0,0,0
"PER",1990,0,0,0
"PHL",1990,0,0,0
"POL",1990,0,0,0
"PRT",1990,0,0,0
"QAT",1990,0,0,0
"ROU",1990,1,0,1
"RUS",1990,0,0,0
"RWA",1990,0,0,0
"SEN",1990,0,1,1
"SLE",1990,0,0,0
"SGP",1990,0,0,0
"SVN",1990,0,0,0
"ZAF",1990,0,0,0
"ESP",1990,0,0,0
"LKA",1990,0,0,0
"SDN",1990,0,0,0
"SWE",1990,0,0,0
"CHE",1990,0,0,0
"SYR",1990,0,0,0
"THA",1990,0,0,0
"TGO",1990,0,0,0
"TTO",1990,0,0,0
"TUN",1990,0,0,0
"UGA",1990,0,0,0
"UKR",1990,0,0,0
"ARE",1990,0,0,0
"URY",1990,0,0,0
"VNM",1990,0,0,0
"ZMB",1990,0,0,0
"ZWE",1990,0,0,0
"ALB",1991,0,0,0
"DZA",1991,0,0,0
"AGO",1991,0,0,0
"ARG",1991,0,0,0
"AUS",1991,0,0,0
"AUT",1991,1,0,1
"AZE",1991,0,0,0
"BHR",1991,0,0,0
"BGD",1991,0,0,0
"BLR",1991,0,0,0
"BEL",1991,1,0,1
"BEN",1991,0,0,0
"BIH",1991,0,0,0
"BWA",1991,0,0,0
"BRA",1991,0,0,0
"BGR",1991,0,0,0
"BFA",1991,0,0,0
"BDI",1991,0,0,0
"CPV",1991,0,0,0
"CMR",1991,0,0,0
"CAN",1991,0,1,1
"TCD",1991,0,0,0
"CHL",1991,0,0,0
"CHN",1991,1,1,1
"COL",1991,0,1,1
"CRI",1991,0,0,0
"HRV",1991,0,0,0
"CUB",1991,1,1,1
"CZE",1991,0,0,0
"DNK",1991,0,0,0
"DJI",1991,0,0,0
"DOM",1991,0,0,0
"ECU",1991,1,0,1
"GNQ",1991,0,0,0
"EST",1991,0,0,0
"ETH",1991,0,1,1
"FIN",1991,0,1,1
"FRA",1991,1,1,1
"GAB",1991,0,0,0
"DEU",1991,0,0,0
"GHA",1991,0,0,0
"GRC",1991,0,0,0
"GTM",1991,0,0,0
"GIN",1991,0,0,0
"GNB",1991,0,0,0
"GUY",1991,0,0,0
"HND",1991,0,0,0
"HUN",1991,0,0,0
"IND",1991,1,0,1
"IDN",1991,0,0,0
"IRQ",1991,0,0,0
"IRL",1991,0,0,0
"ITA",1991,0,0,0
"JAM",1991,0,0,0
"JPN",1991,0,0,0
"JOR",1991,0,0,0
"KAZ",1991,0,0,0
"KEN",1991,0,0,0
"KWT",1991,0,0,0
"LVA",1991,0,0,0
"LBN",1991,0,0,0
"LBR",1991,0,0,0
"LBY",1991,0,0,0
"LTU",1991,0,0,0
"LUX",1991,0,0,0
"MDG",1991,0,0,0
"MYS",1991,0,1,1
"MLI",1991,0,0,0
"MLT",1991,0,0,0
"MRT",1991,0,0,0
"MUS",1991,0,0,0
"MEX",1991,0,0,0
"MAR",1991,0,0,0
"MOZ",1991,0,0,0
"NAM",1991,0,0,0
"NPL",1991,0,0,0
"NLD",1991,0,0,0
"NZL",1991,0,0,0
"NIC",1991,0,0,0
"NER",1991,0,0,0
"NGA",1991,0,0,0
"NOR",1991,0,0,0
"OMN",1991,0,0,0
"PAK",1991,0,0,0
"PAN",1991,0,0,0
"PRY",1991,0,0,0
"PER",1991,0,0,0
"PHL",1991,0,0,0
"POL",1991,0,0,0
"PRT",1991,0,0,0
"QAT",1991,0,0,0
"ROU",1991,1,1,1
"RUS",1991,0,0,0
"RWA",1991,0,0,0
"SEN",1991,0,0,0
"SLE",1991,0,0,0
"SGP",1991,0,0,0
"SVN",1991,0,0,0
"ZAF",1991,0,0,0
"ESP",1991,0,0,0
"LKA",1991,0,0,0
"SDN",1991,0,0,0
"SWE",1991,0,0,0
"CHE",1991,0,0,0
"SYR",1991,0,0,0
"THA",1991,0,0,0
"TGO",1991,0,0,0
"TTO",1991,0,0,0
"TUN",1991,0,0,0
"UGA",1991,0,0,0
"UKR",1991,0,0,0
"ARE",1991,0,0,0
"URY",1991,0,0,0
"VNM",1991,0,0,0
"ZMB",1991,0,0,0
"ZWE",1991,1,0,1
"ALB",1992,0,0,0
"DZA",1992,0,0,0
"AGO",1992,0,0,0
"ARG",1992,0,0,0
"AUS",1992,0,0,0
"AUT",1992,1,1,1
"AZE",1992,0,0,0
"BHR",1992,0,0,0
"BGD",1992,0,0,0
"BLR",1992,0,0,0
"BEL",1992,1,1,1
"BEN",1992,0,0,0
"BIH",1992,0,0,0
"BWA",1992,0,0,0
"BRA",1992,0,0,0
"BGR",1992,0,0,0
"BFA",1992,0,0,0
"BDI",1992,0,0,0
"CPV",1992,1,0,1
"CMR",1992,0,0,0
"CAN",1992,0,0,0
"TCD",1992,0,0,0
"CHL",1992,0,0,0
"CHN",1992,1,1,1
"COL",1992,0,0,0
"CRI",1992,0,0,0
"HRV",1992,0,0,0
"CUB",1992,0,1,1
"CZE",1992,0,0,0
"DNK",1992,0,0,0
"DJI",1992,0,0,0
"DOM",1992,0,0,0
"ECU",1992,1,1,1
"GNQ",1992,0,0,0
"EST",1992,0,0,0
"ETH",1992,0,0,0
"FIN",1992,0,0,0
"FRA",1992,1,1,1
"GAB",1992,0,0,0
"DEU",1992,0,0,0
"GHA",1992,0,0,0
"GRC",1992,0,0,0
"GTM",1992,0,0,0
"GIN",1992,0,0,0
"GNB",1992,0,0,0
"GUY",1992,0,0,0
"HND",1992,0,0,0
"HUN",1992,1,0,1
"IND",1992,1,1,1
"IDN",1992,0,0,0
"IRQ",1992,0,0,0
"IRL",1992,0,0,0
"ITA",1992,0,0,0
"JAM",1992,0,0,0
"JPN",1992,1,0,1
"JOR",1992,0,0,0
"KAZ",1992,0,0,0
"KEN",1992,0,0,0
"KWT",1992,0,0,0
"LVA",1992,0,0,0
"LBN",1992,0,0,0
"LBR",1992,0,0,0
"LBY",1992,0,0,0
"LTU",1992,0,0,0
"LUX",1992,0,0,0
"MDG",1992,0,0,0
"MYS",1992,0,0,0
"MLI",1992,0,0,0
"MLT",1992,0,0,0
"MRT",1992,0,0,0
"MUS",1992,0,0,0
"MEX",1992,0,0,0
"MAR",1992,1,0,1
"MOZ",1992,0,0,0
"NAM",1992,0,0,0
"NPL",1992,0,0,0
"NLD",1992,0,0,0
"NZL",1992,0,0,0
"NIC",1992,0,0,0
"NER",1992,0,0,0
"NGA",1992,0,0,0
"NOR",1992,0,0,0
"OMN",1992,0,0,0
"PAK",1992,0,0,0
"PAN",1992,0,0,0
"PRY",1992,0,0,0
"PER",1992,0,0,0
"PHL",1992,0,0,0
"POL",1992,0,0,0
"PRT",1992,0,0,0
"QAT",1992,0,0,0
"ROU",1992,0,1,1
"RUS",1992,1,0,1
"RWA",1992,0,0,0
"SEN",1992,0,0,0
"SLE",1992,0,0,0
"SGP",1992,0,0,0
"SVN",1992,0,0,0
"ZAF",1992,0,0,0
"ESP",1992,0,0,0
"LKA",1992,0,0,0
"SDN",1992,0,0,0
"SWE",1992,0,0,0
"CHE",1992,0,0,0
"SYR",1992,0,0,0
"THA",1992,0,0,0
"TGO",1992,0,0,0
"TTO",1992,0,0,0
"TUN",1992,0,0,0
"UGA",1992,0,0,0
"UKR",1992,0,0,0
"ARE",1992,0,0,0
"URY",1992,0,0,0
"VNM",1992,0,0,0
"ZMB",1992,0,0,0
"ZWE",1992,1,1,1
"ALB",1993,0,0,0
"DZA",1993,0,0,0
"AGO",1993,0,0,0
"ARG",1993,0,0,0
"AUS",1993,0,0,0
"AUT",1993,0,1,1
"AZE",1993,0,0,0
"BHR",1993,0,0,0
"BGD",1993,0,0,0
"BLR",1993,0,0,0
"BEL",1993,0,1,1
"BEN",1993,0,0,0
"BIH",1993,0,0,0
"BWA",1993,0,0,0
"BRA",1993,1,0,1
"BGR",1993,0,0,0
"BFA",1993,0,0,0
"BDI",1993,0,0,0
"CPV",1993,1,1,1
"CMR",1993,0,0,0
"CAN",1993,0,0,0
"TCD",1993,0,0,0
"CHL",1993,0,0,0
"CHN",1993,1,1,1
"COL",1993,0,0,0
"CRI",1993,0,0,0
"HRV",1993,0,0,0
"CUB",1993,0,0,0
"CZE",1993,0,0,0
"DNK",1993,0,0,0
"DJI",1993,1,0,1
"DOM",1993,0,0,0
"ECU",1993,0,1,1
"GNQ",1993,0,0,0
"EST",1993,0,0,0
"ETH",1993,0,0,0
"FIN",1993,0,0,0
"FRA",1993,1,1,1
"GAB",1993,0,0,0
"DEU",1993,0,0,0
"GHA",1993,0,0,0
"GRC",1993,0,0,0
"GTM",1993,0,0,0
"GIN",1993,0,0,0
"GNB",1993,0,0,0
"GUY",1993,0,0,0
"HND",1993,0,0,0
"HUN",1993,1,1,1
"IND",1993,0,1,1
"IDN",1993,0,0,0
"IRQ",1993,0,0,0
"IRL",1993,0,0,0
"ITA",1993,0,0,0
"JAM",1993,0,0,0
"JPN",1993,1,1,1
"JOR",1993,0,0,0
"KAZ",1993,0,0,0
"KEN",1993,0,0,0
"KWT",1993,0,0,0
"LVA",1993,0,0,0
"LBN",1993,0,0,0
"LBR",1993,0,0,0
"LBY",1993,0,0,0
"LTU",1993,0,0,0
"LUX",1993,0,0,0
"MDG",1993,0,0,0
"MYS",1993,0,0,0
"MLI",1993,0,0,0
"MLT",1993,0,0,0
"MRT",1993,0,0,0
"MUS",1993,0,0,0
"MEX",1993,0,0,0
"MAR",1993,1,1,1
"MOZ",1993,0,0,0
"NAM",1993,0,0,0
"NPL",1993,0,0,0
"NLD",1993,0,0,0
"NZL",1993,1,0,1
"NIC",1993,0,0,0
"NER",1993,0,0,0
"NGA",1993,0,0,0
"NOR",1993,0,0,0
"OMN",1993,0,0,0
"PAK",1993,1,0,1
"PAN",1993,0,0,0
"PRY",1993,0,0,0
"PER",1993,0,0,0
"PHL",1993,0,0,0
"POL",1993,0,0,0
"PRT",1993,0,0,0
"QAT",1993,0,0,0
"ROU",1993,0,0,0
"RUS",1993,1,1,1
"RWA",1993,0,0,0
"SEN",1993,0,0,0
"SLE",1993,0,0,0
"SGP",1993,0,0,0
"SVN",1993,0,0,0
"ZAF",1993,0,0,0
"ESP",1993,1,0,1
"LKA",1993,0,0,0
"SDN",1993,0,0,0
"SWE",1993,0,0,0
"CHE",1993,0,0,0
"SYR",1993,0,0,0
"THA",1993,0,0,0
"TGO",1993,0,0,0
"TTO",1993,0,0,0
"TUN",1993,0,0,0
"UGA",1993,0,0,0
"UKR",1993,0,0,0
"ARE",1993,0,0,0
"URY",1993,0,0,0
"VNM",1993,0,0,0
"ZMB",1993,0,0,0
"ZWE",1993,0,1,1
"ALB",1994,0,0,0
"DZA",1994,0,0,0
"AGO",1994,0,0,0
"ARG",1994,1,0,1
"AUS",1994,0,0,0
"AUT",1994,0,0,0
"AZE",1994,0,0,0
"BHR",1994,0,0,0
"BGD",1994,0,0,0
"BLR",1994,0,0,0
"BEL",1994,0,0,0
"BEN",1994,0,0,0
"BIH",1994,0,0,0
"BWA",1994,0,0,0
"BRA",1994,1,1,1
"BGR",1994,0,0,0
"BFA",1994,0,0,0
"BDI",1994,0,0,0
"CPV",1994,0,1,1
"CMR",1994,0,0,0
"CAN",1994,0,0,0
"TCD",1994,0,0,0
"CHL",1994,0,0,0
"CHN",1994,1,1,1
"COL",1994,0,0,0
"CRI",1994,0,0,0
"HRV",1994,0,0,0
"CUB",1994,0,0,0
"CZE",1994,1,0,1
"DNK",1994,0,0,0
"DJI",1994,1,1,1
"DOM",1994,0,0,0
"ECU",1994,0,0,0
"GNQ",1994,0,0,0
"EST",1994,0,0,0
"ETH",1994,0,0,0
"FIN",1994,0,0,0
"FRA",1994,1,1,1
"GAB",1994,0,0,0
"DEU",1994,0,0,0
"GHA",1994,0,0,0
"GRC",1994,0,0,0
"GTM",1994,0,0,0
"GIN",1994,0,0,0
"GNB",1994,0,0,0
"GUY",1994,0,0,0
"HND",1994,0,0,0
"HUN",1994,0,1,1
"IND",1994,0,0,0
"IDN",1994,0,0,0
"IRQ",1994,0,0,0
"IRL",1994,0,0,0
"ITA",1994,0,0,0
"JAM",1994,0,0,0
"JPN",1994,0,1,1
"JOR",1994,0,0,0
"KAZ",1994,0,0,0
"KEN",1994,0,0,0
"KWT",1994,0,0,0
"LVA",1994,0,0,0
"LBN",1994,0,0,0
"LBR",1994,0,0,0
"LBY",1994,0,0,0
"LTU",1994,0,0,0
"LUX",1994,0,0,0
"MDG",1994,0,0,0
"MYS",1994,0,0,0
"MLI",1994,0,0,0
"MLT",1994,0,0,0
"MRT",1994,0,0,0
"MUS",1994,0,0,0
"MEX",1994,0,0,0
"MAR",1994,0,1,1
"MOZ",1994,0,0,0
"NAM",1994,0,0,0
"NPL",1994,0,0,0
"NLD",1994,0,0,0
"NZL",1994,1,1,1
"NIC",1994,0,0,0
"NER",1994,0,0,0
"NGA",1994,1,0,1
"NOR",1994,0,0,0
"OMN",1994,1,0,1
"PAK",1994,1,1,1
"PAN",1994,0,0,0
"PRY",1994,0,0,0
"PER",1994,0,0,0
"PHL",1994,0,0,0
"POL",1994,0,0,0
"PRT",1994,0,0,0
"QAT",1994,0,0,0
"ROU",1994,0,0,0
"RUS",1994,1,1,1
"RWA",1994,1,0,1
"SEN",1994,0,0,0
"SLE",1994,0,0,0
"SGP",1994,0,0,0
"SVN",1994,0,0,0
"ZAF",1994,0,0,0
"ESP",1994,1,1,1
"LKA",1994,0,0,0
"SDN",1994,0,0,0
"SWE",1994,0,0,0
"CHE",1994,0,0,0
"SYR",1994,0,0,0
"THA",1994,0,0,0
"TGO",1994,0,0,0
"TTO",1994,0,0,0
"TUN",1994,0,0,0
"UGA",1994,0,0,0
"UKR",1994,0,0,0
"ARE",1994,0,0,0
"URY",1994,0,0,0
"VNM",1994,0,0,0
"ZMB",1994,0,0,0
"ZWE",1994,0,0,0
"ALB",1995,0,0,0
"DZA",1995,0,0,0
"AGO",1995,0,0,0
"ARG",1995,1,1,1
"AUS",1995,0,0,0
"AUT",1995,0,0,0
"AZE",1995,0,0,0
"BHR",1995,0,0,0
"BGD",1995,0,0,0
"BLR",1995,0,0,0
"BEL",1995,0,0,0
"BEN",1995,0,0,0
"BIH",1995,0,0,0
"BWA",1995,1,0,1
"BRA",1995,0,1,1
"BGR",1995,0,0,0
"BFA",1995,0,0,0
"BDI",1995,0,0,0
"CPV",1995,0,0,0
"CMR",1995,0,0,0
"CAN",1995,0,0,0
"TCD",1995,0,0,0
"CHL",1995,0,0,0
"CHN",1995,1,1,1
"COL",1995,0,0,0
"CRI",1995,0,0,0
"HRV",1995,0,0,0
"CUB",1995,0,0,0
"CZE",1995,1,1,1
"DNK",1995,0,0,0
"DJI",1995,0,1,1
"DOM",1995,0,0,0
"ECU",1995,0,0,0
"GNQ",1995,0,0,0
"EST",1995,0,0,0
"ETH",1995,0,0,0
"FIN",1995,0,0,0
"FRA",1995,1,1,1
"GAB",1995,0,0,0
"DEU",1995,1,0,1
"GHA",1995,0,0,0
"GRC",1995,0,0,0
"GTM",1995,0,0,0
"GIN",1995,0,0,0
"GNB",1995,0,0,0
"GUY",1995,0,0,0
"HND",1995,1,0,1
"HUN",1995,0,0,0
"IND",1995,0,0,0
"IDN",1995,1,0,1
"IRQ",1995,0,0,0
"IRL",1995,0,0,0
"ITA",1995,1,0,1
"JAM",1995,0,0,0
"JPN",1995,0,0,0
"JOR",1995,0,0,0
"KAZ",1995,0,0,0
"KEN",1995,0,0,0
"KWT",1995,0,0,0
"LVA",1995,0,0,0
"LBN",1995,0,0,0
"LBR",1995,0,0,0
"LBY",1995,0,0,0
"LTU",1995,0,0,0
"LUX",1995,0,0,0
"MDG",1995,0,0,0
"MYS",1995,0,0,0
"MLI",1995,0,0,0
"MLT",1995,0,0,0
"MRT",1995,0,0,0
"MUS",1995,0,0,0
"MEX",1995,0,0,0
"MAR",1995,0,0,0
"MOZ",1995,0,0,0
"NAM",1995,0,0,0
"NPL",1995,0,0,0
"NLD",1995,0,0,0
"NZL",1995,0,1,1
"NIC",1995,0,0,0
"NER",1995,0,0,0
"NGA",1995,1,1,1
"NOR",1995,0,0,0
"OMN",1995,1,1,1
"PAK",1995,0,1,1
"PAN",1995,0,0,0
"PRY",1995,0,0,0
"PER",1995,0,0,0
"PHL",1995,0,0,0
"POL",1995,0,0,0
"PRT",1995,0,0,0
"QAT",1995,0,0,0
"ROU",1995,0,0,0
"RUS",1995,1,1,1
"RWA",1995,1,1,1
"SEN",1995,0,0,0
"SLE",1995,0,0,0
"SGP",1995,0,0,0
"SVN",1995,0,0,0
"ZAF",1995,0,0,0
"ESP",1995,0,1,1
"LKA",1995,0,0,0
"SDN",1995,0,0,0
"SWE",1995,0,0,0
"CHE",1995,0,0,0
"SYR",1995,0,0,0
"THA",1995,0,0,0
"TGO",1995,0,0,0
"TTO",1995,0,0,0
"TUN",1995,0,0,0
"UGA",1995,0,0,0
"UKR",1995,0,0,0
"ARE",1995,0,0,0
"URY",1995,0,0,0
"VNM",1995,0,0,0
"ZMB",1995,0,0,0
"ZWE",1995,0,0,0
"ALB",1996,0,0,0
"DZA",1996,0,0,0
"AGO",1996,0,0,0
"ARG",1996,0,1,1
"AUS",1996,0,0,0
"AUT",1996,0,0,0
"AZE",1996,0,0,0
"BHR",1996,0,0,0
"BGD",1996,0,0,0
"BLR",1996,0,0,0
"BEL",1996,0,0,0
"BEN",1996,0,0,0
"BIH",1996,0,0,0
"BWA",1996,1,1,1
"BRA",1996,0,0,0
"BGR",1996,0,0,0
"BFA",1996,0,0,0
"BDI",1996,0,0,0
"CPV",1996,0,0,0
"CMR",1996,0,0,0
"CAN",1996,0,0,0
"TCD",1996,0,0,0
"CHL",1996,1,0,1
"CHN",1996,1,1,1
"COL",1996,0,0,0
"CRI",1996,0,0,0
"HRV",1996,0,0,0
"CUB",1996,0,0,0
"CZE",1996,0,1,1
"DNK",1996,0,0,0
"DJI",1996,0,0,0
"DOM",1996,0,0,0
"ECU",1996,0,0,0
"GNQ",1996,0,0,0
"EST",1996,0,0,0
"ETH",1996,0,0,0
"FIN",1996,0,0,0
"FRA",1996,1,1,1
"GAB",1996,0,0,0
"DEU",1996,1,1,1
"GHA",1996,0,0,0
"GRC",1996,0,0,0
"GTM",1996,0,0,0
"GIN",1996,0,0,0
"GNB",1996,1,0,1
"GUY",1996,0,0,0
"HND",1996,1,1,1
"HUN",1996,0,0,0
"IND",1996,0,0,0
"IDN",1996,1,1,1
"IRQ",1996,0,0,0
"IRL",1996,0,0,0
"ITA",1996,1,1,1
"JAM",1996,0,0,0
"JPN",1996,0,0,0
"JOR",1996,0,0,0
"KAZ",1996,0,0,0
"KEN",1996,0,0,0
"KWT",1996,0,0,0
"LVA",1996,0,0,0
"LBN",1996,0,0,0
"LBR",1996,0,0,0
"LBY",1996,0,0,0
"LTU",1996,0,0,0
"LUX",1996,0,0,0
"MDG",1996,0,0,0
"MYS",1996,0,0,0
"MLI",1996,0,0,0
"MLT",1996,0,0,0
"MRT",1996,0,0,0
"MUS",1996,0,0,0
"MEX",1996,0,0,0
"MAR",1996,0,0,0
"MOZ",1996,0,0,0
"NAM",1996,0,0,0
"NPL",1996,0,0,0
"NLD",1996,0,0,0
"NZL",1996,0,0,0
"NIC",1996,0,0,0
"NER",1996,0,0,0
"NGA",1996,0,1,1
"NOR",1996,0,0,0
"OMN",1996,0,1,1
"PAK",1996,0,0,0
"PAN",1996,0,0,0
"PRY",1996,0,0,0
"PER",1996,0,0,0
"PHL",1996,0,0,0
"POL",1996,1,0,1
"PRT",1996,0,0,0
"QAT",1996,0,0,0
"ROU",1996,0,0,0
"RUS",1996,1,1,1
"RWA",1996,0,1,1
"SEN",1996,0,0,0
"SLE",1996,0,0,0
"SGP",1996,0,0,0
"SVN",1996,0,0,0
"ZAF",1996,0,0,0
"ESP",1996,0,0,0
"LKA",1996,0,0,0
"SDN",1996,0,0,0
"SWE",1996,0,0,0
"CHE",1996,0,0,0
"SYR",1996,0,0,0
"THA",1996,0,0,0
"TGO",1996,0,0,0
"TTO",1996,0,0,0
"TUN",1996,0,0,0
"UGA",1996,0,0,0
"UKR",1996,0,0,0
"ARE",1996,0,0,0
"URY",1996,0,0,0
"VNM",1996,0,0,0
"ZMB",1996,0,0,0
"ZWE",1996,0,0,0
"ALB",1997,0,0,0
"DZA",1997,0,0,0
"AGO",1997,0,0,0
"ARG",1997,0,0,0
"AUS",1997,0,0,0
"AUT",1997,0,0,0
"AZE",1997,0,0,0
"BHR",1997,0,0,0
"BGD",1997,0,0,0
"BLR",1997,0,0,0
"BEL",1997,0,0,0
"BEN",1997,0,0,0
"BIH",1997,0,0,0
"BWA",1997,0,1,1
"BRA",1997,0,0,0
"BGR",1997,0,0,0
"BFA",1997,0,0,0
"BDI",1997,0,0,0
"CPV",1997,0,0,0
"CMR",1997,0,0,0
"CAN",1997,0,0,0
"TCD",1997,0,0,0
"CHL",1997,1,1,1
"CHN",1997,1,1,1
"COL",1997,0,0,0
"CRI",1997,1,0,1
"HRV",1997,0,0,0
"CUB",1997,0,0,0
"CZE",1997,0,0,0
"DNK",1997,0,0,0
"DJI",1997,0,0,0
"DOM",1997,0,0,0
"ECU",1997,0,0,0
"GNQ",1997,0,0,0
"EST",1997,0,0,0
"ETH",1997,0,0,0
"FIN",1997,0,0,0
"FRA",1997,1,1,1
"GAB",1997,0,0,0
"DEU",1997,0,1,1
"GHA",1997,0,0,0
"GRC",1997,0,0,0
"GTM",1997,0,0,0
"GIN",1997,0,0,0
"GNB",1997,1,1,1
"GUY",1997,0,0,0
"HND",1997,0,1,1
"HUN",1997,0,0,0
"IND",1997,0,0,0
"IDN",1997,0,1,1
"IRQ",1997,0,0,0
"IRL",1997,0,0,0
"ITA",1997,0,1,1
"JAM",1997,0,0,0
"JPN",1997,1,0,1
"JOR",1997,0,0,0
"KAZ",1997,0,0,0
"KEN",1997,1,0,1
"KWT",1997,0,0,0
"LVA",1997,0,0,0
"LBN",1997,0,0,0
"LBR",1997,0,0,0
"LBY",1997,0,0,0
"LTU",1997,0,0,0
"LUX",1997,0,0,0
"MDG",1997,0,0,0
"MYS",1997,0,0,0
